filename,title,description,feature,topic,role,level
help/analyze/analysis-workspace/visualizations/c-flow/multi-dimensional-flow.md,Inter-dimensional flows,An inter-dimensional flow lets you examine user paths across various dimensions.,Visualizations,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/visualizations/histogram.md,Histogram,A histogram is a new visualization type in Analysis Workspace.,Visualizations,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/visualizations/map-visualization.md,Map,Use the map visualization in a Workspace project.,Visualizations,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/visualizations/venn.md,Venn,The Venn visualization lets you drag in up to 3 segments (from Components) and one metric to build a Venn diagram.,Visualizations,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/visualizations/area.md,Area and area stacked,"This Workspace visualization is like a line graph, but with a colored area below the line.",Visualizations,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/visualizations/bar.md,Bar and bar stacked,Use the bar visualization in a Workspace project.,Visualizations,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/visualizations/bullet-graph.md,Bullet graph,Lets you see how a value you are interested in compares to or measures against other performance ranges (goals).,Visualizations,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/visualizations/donut.md,Donut,Use the donut visualization in a Workspace project.,Visualizations,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/visualizations/horizontal-bar.md,Horizontal Bar and Horizontal Bar Stacked,Use the horizontal bar visualization in a Workspace project.,Visualizations,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/visualizations/line.md,Line,Use the line visualization to depict trended (time-based) data sets,Visualizations,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/visualizations/scatterplot.md,Scatterplot,A visualization that shows the relationship between up to three metrics.,Visualizations,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/visualizations/summary-number-change.md,Summary Number and Summary Change,Use the Summary Number and Change visualizations to display important data points in a project.,Visualizations,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/visualizations/text.md,Text,Lets you add user-defined text to your Workspace.,Visualizations,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/visualizations/treemap.md,Treemap,Displays hierarchical (tree-structured) data as a set of nested rectangles.,Visualizations,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/c-panels/panels.md,Panels overview,A panel is a collection of tables and visualizations,Panels,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/c-panels/a4t-panel.md,Analytics for Target (A4T) panel,Analytics for Target (A4T) panel lets you analyze your Adobe Target activities and experiences in Analysis Workspace.,Panels,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/c-panels/attribution.md,Attribution panel,How to use and interpret the attribution panel in Analysis Workspace.,Attribution,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/c-panels/blank-panel.md,Blank panel,Create a blank panel as a starting point for any visualization.,Panels,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/c-panels/freeform-panel.md,Freeform panel,Learn about freeform panels,Panels,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/c-panels/media-concurrent-viewers.md,Media Concurrent Viewers panel,How to use and interpret the Media Concurrent Viewers panel in Analysis Workspace.,Panels,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/c-panels/quickinsight.md,Quick Insights panel,Quick Insights is a tool for new Workspace users that guides them in building data tables and visualizations,Panels,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/c-panels/c-segment-comparison/segment-comparison.md,Segment comparison panel overview,"Learn how to use the segment comparison panel, part of Segment IQ in Analysis Workspace.",Panels,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/c-panels/c-segment-comparison/segment-compare-use-cases.md,Segment comparison use cases,Learn real-world use cases on how the segment comparison panel can be used to gain insight into marketing strategy.,Panels,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/c-panels/c-segment-comparison/statistical-test.md,Statistical tests used in segment comparison,"Each of the top comparison tables show a difference score that is calculated by several statistical tests depending on the comparison being made;however, no matter which test is used, the difference score is shown as a value between 0 and 1.",,Reports and analytics,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/curate-share/send-schedule-files.md,Share menu,"You can curate, share and schedule PDF/CSV projects to recipients in your organiziation.",Curate and Share,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/curate-share/curate.md,Curate projects,Curation lets you limit components before sharing a project.,Curate and Share,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/curate-share/share-projects.md,Share projects,Project sharing and project roles in Workspace,Curate and Share,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/curate-share/shareable-links.md,Create shareable links,Learn how to create shareable links to projects or visualizations,Curate and Share,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/curate-share/view-only-projects.md,View-only projects,View-only projects in Workspace,Curate and Share,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/curate-share/download-send.md,Download PDF or CSV files,"You can download data from Analysis Workspace by copying it, or in PDF and CSV formats.",Curate and Share,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/curate-share/t-schedule-report.md,Schedule projects,Send an Analysis Workspace project via email or schedule it for delivery.,Curate and Share,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/attribution/overview.md,Attribution overview,The concept of attributing credit of a success event to multiple dimension items.,Attribution,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/attribution/models.md,Attribution models and lookback windows,How different types of attribution divide credit between dimension items.,Attribution,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/attribution/algorithmic.md,Algorithmic attribution,Details on the algorithmic attribution model.,Attribution,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/attribution/faq.md,Attribution FAQ,Get answers to commonly asked questions around attribution.,Attribution,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/journey-iq.md,Journey IQ,"Understand the features that make up Journey IQ, a set of features that are a part of Adobe Analytics.",AI Tools,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/segment-iq.md,Segment IQ Overview,Learn about what Adobe Analytics Segment IQ is and how it can help your organization.,AI Tools,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/virtual-analyst/overview.md,Virtual Analyst,Learn what features in Adobe Analytics contribute to the Virtual Analyst.,AI Tools,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/virtual-analyst/c-anomaly-detection/anomaly-detection.md,Anomaly Detection overview,"You can view and analyze data anomalies contextually, within Analysis Workspace.",AI Tools,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/virtual-analyst/c-anomaly-detection/view-anomalies.md,View anomalies in Analysis Workspace,You can view anomalies in a table or in a line chart.,AI Tools,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/virtual-analyst/c-anomaly-detection/anomaly-detection-turnoff.md,Turn off anomaly detection,Turn off Anomaly detection on any metric.,AI Tools,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/virtual-analyst/c-anomaly-detection/statistics-anomaly-detection.md,Statistical techniques used in anomaly detection,Data inconsistencies can cause big problems. Learn how to identify statistical anomalies with anomaly detection techniques from Adobe. Get started today.,AI Tools,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/virtual-analyst/contribution-analysis/ca-tokens.md,Contribution Analysis overview,Use Contribution Analysis to identify statistical anomalies and correlations in data.,AI Tools,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/virtual-analyst/contribution-analysis/run-contribution-analysis.md,Run Contribution Analysis,Run a Contribution Analysis report in a Workspace project.,AI Tools,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/virtual-analyst/contribution-analysis/statistics-contribution-analysis.md,Statistical techniques used in Contribution Analysis,Contribution Analysis is an intensive machine learning process designed to uncover contributors to an observed anomaly in Adobe Analytics. The intent is to assist the user in finding areas of focus or opportunities for additional analysis much more quickly than would otherwise be possible.,AI Tools,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/c-intelligent-alerts/intellligent-alerts.md,Intelligent Alerts overview,The new Intelligent Alerts system allows for more granular control over alerts and integrates anomaly detection with the alert system.,AI Tools,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/c-intelligent-alerts/alert-builder.md,Alert Builder,Get alerts when project components reach certain thresholds.,AI Tools,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/c-intelligent-alerts/alert-manager.md,Alert Manager,"Create, edit, or delete alerts.",AI Tools,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/c-intelligent-alerts/alerts-use-cases.md,Intelligent Alerts - use cases,Use cases for intelligent alerts.,AI Tools,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/user-preferences.md,How to set user preferences in Analysis Workspace,,Workspace Basics,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/workspace-faq/faq.md,Frequently asked questions and troubleshooting Workspace,Workspace FAQs,Workspace Basics,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/workspace-faq/optimizing-performance.md,Analysis Workspace performance factors and optimization,Factors that will impact Workspace performance and optimizations you can make,Workspace Basics,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/workspace-faq/error-messages.md,Common error messages in Analysis Workspace,List of error messages in Adobe Analysis Workspace and its related components,Workspace Basics,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/workspace-faq/aw-limitations.md,Known limitations in Analysis Workspace,List of known limitations in Adobe Analysis Workspace and its related components,Workspace Basics,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/workspace-faq/frequently-asked-questions-analysis-workspace.md,Administration requirements,System requirements for Analysis Workspace.,Workspace Basics,,"Business Practitioner, Administrator",
help/analyze/analysis-workspace/workspace-faq/aw-accessibility.md,Accessibility in Analysis Workspace,Accessibility support features in Analysis Workspace,Workspace Basics,,"Business Practitioner, Administrator",
help/analyze/report-builder/home.md,Report Builder for Adobe Analytics,Use Report Builder to bring Adobe Analytics data directly into Microsoft Excel. Find out how installing and using Report Builder can boost your business.,Workspace Basics,,"Business Practitioner, Administrator",
help/analyze/report-builder/setup/system-requirements.md,System requirements,System recommendations and prerequisites.,Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/setup/t-install-arb.md,Install Report Builder,Steps that describe how to install Report Builder.,Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/setup/upgrade-arb.md,Upgrade Report Builder,Steps for and considerations regarding upgrading Report Builder.,Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/setup/login.md,How to Sign In to Report Builder,Learn how to sign in to Report Builder using your Experience Cloud login account.,Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/setup/t-uninstall-arb.md,Uninstall Report Builder,Steps that describe how to uninstall Adobe Report Builder.,Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/setup/invoke-arb-excel-function.md,Invoke Report Builder functionality from Microsoft Excel functions,"This ability further integrates Report Builder usage within the natural Excel workflow, without requiring you to access the Report Builder user interface.",Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/reportbuilder-toolbar.md,Report Builder toolbar,Information to help you understand the function of the buttons on the Report Builder toolbar.,Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/data-requests/data-requests.md,Data requests - Request Wizard Step 1,The first step when creating a request in Report Builder.,,,"Business Practitioner, Administrator",
help/analyze/report-builder/data-requests/t-create-a-data-request.md,Create a data request,Steps to create a basic Report Builder data request.,Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/data-requests/selecting-report-suites/t-select-report-suites.md,Select a report suite,Steps to help you select a report suite in Excel.,Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/data-requests/selecting-report-suites/t-select-a-report-suite-from-an-existing-request-in-excel.md,Select a report suite from an existing request in Excel,Steps to help you select a report suite from the existing request.,Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/data-requests/selecting-report-suites/use-excel-to-locate-a-report-suite-id.md,Use Excel to locate a report suite ID,"If you do not know a report suite's ID, you can drag and drop the value in the Report Suite field in the Report Suite menu to a cell in your Excel workbook.",Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/data-requests/segmentation.md,Manage segments,"How to add, edit, apply, and filter Adobe Analytics segments in Report Builder.",Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/data-requests/allow-publishing-list-overrides.md,Allow Publishing List Overrides,"When you schedule a report, you can choose a publishing list to use for distribution.",Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/data-requests/c-report-types/select-report-types.md,Report types overview,"You can select the base report type for your data request, such as Site Metrics, Site Content, and Video.",Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/data-requests/c-report-types/report-path-fallout.md,Path and path fallout reports in Report Builder,Describes how report builder supports pathing and fallout reports and how the implementation differs from Reports & Analytics.,Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/data-requests/c-report-types/path-filter.md,Filter a Path Report Using the Request Wizard,Describes the steps involved in applying filters to a pathing report.,Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/data-requests/c-report-types/fallout-filter.md,Filter a Fallout Report Using the Request Wizard,Describes the steps involved in applying filters to a fallout report.,Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/data-requests/c-report-types/create-toppath-filter.md,Filter Path Reports by Adding Dependent Requests,Describes how to create path reports with predefined filters.,Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/data-requests/c-report-types/t-select-report-type.md,Select a report type,Steps to select the base report type for your data request.,Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/data-requests/import-bookmarked.md,Import bookmarked reports and dashboard reportlets,All bookmarked reports and dashboard reports are now listed as dimensions in the Request Wizard Step 1 and can be imported as report builder requests.,Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/data-requests/configuring-report-dates/r-arb-preset-dates.md,Request Wizard definitions - preset dates,"Preset dates let you select commonly used dates or dates you have saved. On the Request Wizard  Step 1, choose Preset Dates. Here are the field definitions for preset dates in Report Builder.",Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/data-requests/configuring-report-dates/t-fixed-dates-and-saved-date-ranges.md,Fixed dates and saved date ranges,"When you specify a fixed date or date range, report builder displays the reporting calendar, which lets you select a date, a date range, or a preset date. You can also save a fixed date to use as a template, and specify whether the saved dates are available for the current report suite or for all report suites.",Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/data-requests/configuring-report-dates/r-arb-fixed-dates.md,Request Wizard definitions - fixed dates,Definitions for fixed dates in report builder.,Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/data-requests/configuring-report-dates/t-rolling-dates.md,Rolling dates,Steps that describe how to customize a rolling date for your request.,Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/data-requests/configuring-report-dates/r-arb-rolling-dates.md,Request Wizard definitions - rolling dates,Field definitions for rolling dates in report builder.,Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/data-requests/configuring-report-dates/real-time.md,Real-time reports,"Displays web page traffic and ranks page views in real time, so that you can more quickly understand what is trending on your site.",Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/data-requests/configuring-report-dates/t-real-time.md,Configure a real-time request,Steps that describe how to configure real-time request dates.,Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/data-requests/configuring-report-dates/c-customized-date-expressions/t-customized-date-expressions.md,Customized date expressions - overview,You can specify a complex date range by building a custom expression.,Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/data-requests/configuring-report-dates/c-customized-date-expressions/date-abbreviations.md,Date abbreviations,"Time abbreviations refer to a particular date when a period begins, not a range of days. A range of days is expressed by specifying a start and an end date for two time abbreviations (or terms).",Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/data-requests/configuring-report-dates/c-customized-date-expressions/individual-starting-or-ending-dates.md,Individual starting or ending dates,Abbreviations for starting and ending dates.,Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/data-requests/configuring-report-dates/c-customized-date-expressions/examples-of-date-ranges-using-customized-expressions.md,Examples of date ranges using customized expressions,"Examples, notes, and syntax notes about using date ranges in customized expressions.",Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/data-requests/configuring-report-dates/c-customized-date-expressions/considerations.md,Customized Date Considerations,Two important considerations when using the Customize Expression to set the date range ,Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/data-requests/configuring-report-dates/t-dates-from-a-cell.md,Dates from a cell,"You can specify a date range by selecting cells from a worksheet that contains a request. Report builder uses the specific date range information in those requests. If you select today's date, you see partial data based on the time of day the request runs.",Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/data-requests/configuring-report-dates/granularity.md,Granularity,"On the Request Wizard  Step 1, you can apply a level of granularity to the data request. Granularity specifies the level of time-based detail that is included in the report.",Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/data-requests/configuring-report-dates/custom-calendar.md,Custom calendar,"Report builder uses the Analytics custom calendar. You can use the calendar to define the first day of the week and year, or use a different retail calendar style. The calendar formats are used to for various purposes, including sales comparison and forecast standardization, payroll cost analysis, or physical inventory count regulation.",Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/data-requests/interactive-controls.md,Interactive controls,Interactive Controls allow you to edit segments and date ranges for one or more requests directly from the worksheet. This gives you more flexibility when updating report builder requests.,Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/layout/layout.md,Layout - Request Wizard Step 2,"The Request Wizard  Step 2 window lets you configure the report layout, header formatting, and dimension filtering for output. You can use a Pivot Layout to configure the request, which is similar how you create an Excel pivot table.",Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/layout/c-metrics-dimensions/metrics-dimensions.md,Metrics and dimensions overview,You can add metrics and dimensions to the Request Wizard  Step 2 to define the Analytics layout of the data in your request. The list of metrics and dimensions in Report Builder follow the menu layout displayed in Reports and Analytics.,Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/layout/c-metrics-dimensions/t-add-metrics-and-dimensions.md,Add metrics and dimensions,Steps to add metrics and dimensions to a request.,Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/layout/c-metrics-dimensions/calculated-metrics.md,Calculated Metrics,"Report Builder 5.2 supports Adobe Analytics Unified Calculated Metrics. Among other innovations, all calculated metrics now have a global ID - they are no longer restricted to one report suite.",,,"Business Practitioner, Administrator",
help/analyze/report-builder/layout/c-metrics-dimensions/grouped-metrics.md,Combine traffic and commerce metrics in the same request,"You can now combine these two metric types in one and the same request, instead of having to create separate requests.",Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/layout/c-metrics-dimensions/permissions-metrics-dimensions.md,User access permissions for dimensions and metrics,Adobe Report Builder now features permissioning settings analogous to those in the Analytics Admin Tools.,Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/layout/c-metrics-dimensions/r-arb-modify-metrics.md,Modify metrics - field definitions,Field descriptions for configuring metrics in Report Builder.,Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/layout/c-metrics-dimensions/c-ustomer-attributes.md,Customer attributes,"Customer attributes are stored in new type of element called VisAttr, which can be configured as a dimension or a metric.",,,"Business Practitioner, Administrator",
help/analyze/report-builder/layout/anomaly-detection.md,Anomaly Detection,"Anomaly detection uses statistical modeling to automatically find unexpected trends in your data. The model analyzes metrics and determines a lower bound, upper bound, and expected range of values. When an unexpected spike or drop occurs, the system alerts you in the report.",Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/layout/t-anomaly.md,Configure an anomaly detection request,Steps that describe how to create an anomaly detection request in report builder.,Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/layout/format-the-data.md,Format the date,"In addition to the standard cell formatting choices available through Excel's Format > Cells (Ctrl+1) feature, you can apply limited formatting to cell ranges with report builder. These formatting choices depend on the metric you have chosen.",Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/layout/t-format-display-headers.md,Format display headers,You can name your report and configure how to display row and column headers. The Format Options link is available for the Pivot and Custom Layout types.,Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/layout/hide-or-show-headers.md,Hide or show headers,This procedure describes how to hide or show headers.,Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/layout/delete-output-mapping.md,Delete output mapping,"If you are editing your workbook and want to make room for new requests, you might need to delete requests.",Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/layout/name-a-request.md,Name a request,"You can specify a custom name for your request, which displays in the Request Manager.",Report builder,,"Business Practitioner, Administrator",
help/analyze/report-builder/layout/prepend-and-postpend-text-to-cells.md,Prepend and postpend text to cells,"In Pivot and Custom Layout requests, for numeric or string values, you can prepend or postpend strings or characters to cells.",Report builder,,"Business Practitioner, Administrator",
